task_id_list	courier_id	total_score	willingness
T0004,T0025	C056	75.601	0.1069
T0004,T0025	C057	86.599	0.1281
T0004,T0025	C058	87.525	0.0464
T0004,T0025	C059	96.602	0.0884
T0004,T0025	C060	104.370	0.0798
T0004,T0025	C061	80.632	0.0836
T0004,T0025	C062	81.054	0.0455
T0004,T0025	C063	86.603	0.0671
T0004,T0025	C064	92.467	0.0423
T0004,T0025	C065	78.168	0.0491
T0004,T0025	C066	95.764	0.0481
T0004,T0025	C067	79.575	0.0648
T0004,T0025	C068	91.067	0.0564
T0004,T0025	C069	84.926	0.1016
T0004,T0026	C000	61.561	0.1160
T0004,T0026	C001	79.040	0.0524
T0004,T0026	C002	90.217	0.0696
T0004,T0026	C003	82.572	0.0882
T0004,T0026	C004	73.060	0.0726
T0004,T0026	C005	73.013	0.1323
T0004,T0026	C006	84.970	0.0405
T0004,T0026	C007	70.850	0.1060
T0004,T0026	C008	76.081	0.0450
T0004,T0026	C009	78.969	0.0737
T0004,T0026	C010	79.290	0.0465
T0004,T0026	C011	78.518	0.0724
T0004,T0026	C012	68.803	0.0710
T0004,T0026	C013	65.417	0.0734
T0004,T0026	C014	75.039	0.0973
T0004,T0026	C015	73.786	0.0875
T0004,T0026	C016	81.472	0.0522
T0004,T0026	C017	89.380	0.0900
T0004,T0026	C018	74.318	0.0525
T0004,T0026	C019	91.565	0.0339
T0004,T0026	C020	80.810	0.0601
T0004,T0026	C021	92.693	0.1139
T0004,T0026	C022	90.738	0.0416
T0004,T0026	C023	76.187	0.0895
T0004,T0026	C024	80.265	0.1102
T0004,T0026	C025	74.706	0.0603
T0004,T0026	C026	74.510	0.0680
T0004,T0026	C027	66.453	0.0912
T0004,T0026	C028	71.746	0.1286
T0004,T0026	C029	79.951	0.0624
T0004,T0026	C030	62.865	0.0538
T0004,T0026	C031	75.827	0.1318
T0004,T0026	C032	84.353	0.1069
T0004,T0026	C033	82.146	0.0545
T0004,T0026	C034	68.787	0.1416
T0004,T0026	C035	83.507	0.1103
T0004,T0026	C036	75.705	0.0575
T0004,T0026	C037	69.265	0.1223
T0004,T0026	C038	82.567	0.0645
T0004,T0026	C039	81.957	0.0482
T0004,T0026	C040	72.329	0.0816
T0004,T0026	C041	85.768	0.1208
T0004,T0026	C042	82.756	0.0549
T0004,T0026	C043	60.131	0.1047
T0004,T0026	C044	83.164	0.0710
T0004,T0026	C045	82.366	0.0592
T0004,T0026	C046	75.181	0.0374
T0004,T0026	C047	78.890	0.1297
T0004,T0026	C048	77.201	0.0767
T0004,T0026	C049	89.588	0.0998
T0004,T0026	C050	71.100	0.1042
T0004,T0026	C051	79.697	0.0586
T0004,T0026	C052	77.567	0.0379
T0004,T0026	C053	72.259	0.0835
T0004,T0026	C054	81.385	0.0929
T0004,T0026	C055	88.457	0.0913
T0004,T0026	C056	69.875	0.0914
T0004,T0026	C057	81.907	0.0551
T0004,T0026	C058	73.010	0.0381
T0004,T0026	C059	69.819	0.1164
T0004,T0026	C060	67.375	0.1519
T0004,T0026	C061	85.523	0.1267
T0004,T0026	C062	72.118	0.0992
T0004,T0026	C063	74.044	0.0646
T0004,T0026	C064	101.095	0.0544
T0004,T0026	C065	98.312	0.0643
T0004,T0026	C066	97.794	0.0926
T0004,T0026	C067	89.805	0.0920
T0004,T0026	C068	82.483	0.0582
T0004,T0026	C069	89.647	0.0364
T0004,T0027	C000	90.192	0.0419
T0004,T0027	C001	81.298	0.0889
T0004,T0027	C002	87.446	0.1306
T0004,T0027	C003	80.037	0.0856
T0004,T0027	C004	86.472	0.1181
T0004,T0027	C005	80.794	0.0809
T0004,T0027	C006	95.941	0.0861
T0004,T0027	C007	69.352	0.1213
T0004,T0027	C008	76.093	0.0557
T0004,T0027	C009	65.980	0.0649
T0004,T0027	C010	74.253	0.0747
T0004,T0027	C011	66.268	0.0640
T0004,T0027	C012	89.980	0.0868
T0004,T0027	C013	83.664	0.0451
T0004,T0027	C014	74.217	0.1121
T0004,T0027	C015	96.082	0.0702
T0004,T0027	C016	84.055	0.0765
T0004,T0027	C017	109.308	0.0607
T0004,T0027	C018	89.796	0.0317
T0004,T0027	C019	83.199	0.0694
T0004,T0027	C020	93.920	0.0689
T0004,T0027	C021	96.997	0.0919
T0004,T0027	C022	81.730	0.1137
T0004,T0027	C023	70.383	0.0746
T0004,T0027	C024	84.913	0.1266
T0004,T0027	C025	83.067	0.0802
T0004,T0027	C026	84.152	0.1159
T0004,T0027	C027	77.565	0.0989
T0004,T0027	C028	80.542	0.1020
T0004,T0027	C029	87.604	0.0672
T0004,T0027	C030	78.231	0.0829
T0004,T0027	C031	82.406	0.1221
T0004,T0027	C032	83.185	0.0700
T0004,T0027	C033	89.808	0.0406
T0004,T0027	C034	79.390	0.0305
T0004,T0027	C035	99.028	0.0725
T0004,T0027	C036	72.729	0.1163
T0004,T0027	C037	75.478	0.1345
T0004,T0027	C038	80.877	0.1127
T0004,T0027	C039	76.334	0.0901
T0004,T0027	C040	68.639	0.0840
T0004,T0027	C041	89.030	0.0747
T0004,T0027	C042	81.790	0.0554
T0004,T0027	C043	70.726	0.1421
T0004,T0027	C044	73.982	0.0490
T0004,T0027	C045	83.505	0.0613
T0004,T0027	C046	79.783	0.0691
T0004,T0027	C047	77.263	0.0741
T0004,T0027	C048	95.012	0.0534
T0004,T0027	C049	84.709	0.0691
T0004,T0027	C050	87.317	0.0712
T0004,T0027	C051	60.325	0.1107
T0004,T0027	C052	86.735	0.0753
T0004,T0027	C053	82.328	0.0506
T0004,T0027	C054	75.921	0.1194
T0004,T0027	C055	80.700	0.0552
T0004,T0027	C056	77.443	0.1269
T0004,T0027	C057	79.991	0.0491
T0004,T0027	C058	82.505	0.0540
T0004,T0027	C059	79.653	0.0892
T0004,T0027	C060	76.746	0.0842
T0004,T0027	C061	93.829	0.0809
T0004,T0027	C062	90.484	0.0653
T0004,T0027	C063	80.729	0.1293
T0004,T0027	C064	93.056	0.1167
T0004,T0027	C065	82.963	0.0853
T0004,T0027	C066	84.042	0.1025
T0004,T0027	C067	76.690	0.0917
T0004,T0027	C068	75.226	0.0851
T0004,T0027	C069	81.052	0.0944
T0004,T0028	C000	62.706	0.0955
T0004,T0028	C001	49.876	0.0819
T0004,T0028	C002	56.551	0.1339
T0004,T0028	C003	47.809	0.0771
T0004,T0028	C004	43.689	0.0810
T0004,T0028	C005	50.034	0.0662
T0004,T0028	C006	54.314	0.0288
T0004,T0028	C007	64.613	0.0818
T0004,T0028	C008	68.699	0.0779
T0004,T0028	C009	44.748	0.0540
T0004,T0028	C010	52.594	0.1042
T0004,T0028	C011	48.661	0.0704
T0004,T0028	C012	47.318	0.0899
T0004,T0028	C013	65.145	0.1039
T0004,T0028	C014	47.094	0.1057
T0004,T0028	C015	56.345	0.0940
T0004,T0028	C016	58.018	0.0561
T0004,T0028	C017	64.931	0.0411
T0004,T0028	C018	48.697	0.0954
T0004,T0028	C019	54.628	0.0762
T0004,T0028	C020	51.048	0.0921
T0004,T0028	C021	61.812	0.0932
T0004,T0028	C022	61.935	0.0842
T0004,T0028	C023	54.515	0.1142
T0004,T0028	C024	58.525	0.0925
T0004,T0028	C025	56.900	0.1127
T0004,T0028	C026	46.070	0.1072
T0004,T0028	C027	59.808	0.0719
T0004,T0028	C028	53.211	0.1088
T0004,T0028	C029	44.579	0.0695
T0004,T0028	C030	58.442	0.0921
T0004,T0028	C031	47.556	0.1223
T0004,T0028	C032	57.827	0.0825
T0004,T0028	C033	45.274	0.0948
T0004,T0028	C034	51.793	0.0806
T0004,T0028	C035	46.788	0.0812
T0004,T0028	C036	59.427	0.0853
T0004,T0028	C037	51.089	0.0898
T0004,T0028	C038	50.097	0.0912
T0004,T0028	C039	63.335	0.0882
T0004,T0028	C040	55.831	0.0905
T0004,T0028	C041	66.971	0.0501
T0004,T0028	C042	55.277	0.0906
T0004,T0028	C043	60.253	0.0958
T0004,T0028	C044	46.325	0.1442
T0004,T0028	C045	47.456	0.0917
T0004,T0028	C046	63.823	0.1197
T0004,T0028	C047	64.216	0.1245
T0004,T0028	C048	55.971	0.0744
T0004,T0028	C049	53.644	0.0556
T0004,T0028	C050	42.037	0.1322
T0004,T0028	C051	51.114	0.1171
T0004,T0028	C052	70.985	0.0417
T0004,T0028	C053	69.285	0.0965
T0004,T0028	C054	53.485	0.1160
T0004,T0028	C055	50.114	0.0984
T0004,T0028	C056	55.926	0.0706
T0004,T0028	C057	45.408	0.0959
T0004,T0028	C058	61.086	0.0616
T0004,T0028	C059	53.116	0.1047
T0004,T0028	C060	55.692	0.1212
T0004,T0028	C061	65.967	0.1115
T0004,T0028	C062	55.081	0.0955
T0004,T0028	C063	49.621	0.0902
T0004,T0028	C064	56.316	0.1119
T0004,T0028	C065	56.400	0.0754
T0004,T0028	C066	62.110	0.1079
T0004,T0028	C067	43.224	0.0800
T0004,T0028	C068	58.919	0.0745
T0004,T0028	C069	69.976	0.0764
T0004,T0029	C000	64.503	0.0421
T0004,T0029	C001	43.439	0.1166
T0004,T0029	C002	70.922	0.0976
T0004,T0029	C003	64.136	0.0734
T0004,T0029	C004	64.100	0.0802
T0004,T0029	C005	67.948	0.1087
T0004,T0029	C006	77.476	0.0534
T0004,T0029	C007	70.015	0.0818
T0004,T0029	C008	52.288	0.0594
T0004,T0029	C009	64.684	0.1177
T0004,T0029	C010	67.834	0.0701
T0004,T0029	C011	63.317	0.1300
T0004,T0029	C012	71.236	0.0809
T0004,T0029	C013	68.088	0.0509
T0004,T0029	C014	54.952	0.0657
T0004,T0029	C015	74.267	0.0979
T0004,T0029	C016	49.416	0.1015
T0004,T0029	C017	90.331	0.0728
T0004,T0029	C018	62.006	0.1014
T0004,T0029	C019	73.074	0.0802
T0004,T0029	C020	60.458	0.1129
T0004,T0029	C021	74.062	0.0958
T0004,T0029	C022	78.933	0.0869
T0004,T0029	C023	69.023	0.0825
T0004,T0029	C024	63.990	0.0721
T0004,T0029	C025	81.022	0.0792
T0004,T0029	C026	70.963	0.0479
T0004,T0029	C027	56.198	0.0983
T0004,T0029	C028	51.292	0.1281
T0004,T0029	C029	62.986	0.0726
T0004,T0029	C030	77.391	0.0839
T0004,T0029	C031	65.014	0.1171
T0004,T0029	C032	62.028	0.1214
T0004,T0029	C033	58.892	0.0657
T0004,T0029	C034	67.594	0.1176
T0004,T0029	C035	69.928	0.1168
T0004,T0029	C036	53.412	0.0944
T0004,T0029	C037	48.310	0.0940
T0004,T0029	C038	61.926	0.0947
T0004,T0029	C039	75.093	0.0677
T0004,T0029	C040	64.715	0.0602
T0004,T0029	C041	58.712	0.0935
T0004,T0029	C042	63.829	0.0690
T0004,T0029	C043	60.794	0.0820
T0004,T0029	C044	72.808	0.0527
T0004,T0029	C045	51.141	0.0959
T0004,T0029	C046	68.568	0.0814
T0004,T0029	C047	63.020	0.1274
T0004,T0029	C048	67.704	0.0557
T0004,T0029	C049	68.589	0.1168
T0004,T0029	C050	55.979	0.0808
T0004,T0029	C051	95.110	0.0770
T0004,T0029	C052	62.570	0.0354
T0004,T0029	C053	54.831	0.0818
T0004,T0029	C054	61.078	0.1031
T0004,T0029	C055	60.847	0.1277
T0004,T0029	C056	62.393	0.0643
T0004,T0029	C057	67.179	0.1000
T0004,T0029	C058	65.236	0.0540
T0004,T0029	C059	68.722	0.0861
T0004,T0029	C060	59.457	0.1101
T0004,T0029	C061	62.903	0.1353
T0004,T0029	C062	64.177	0.0543
T0004,T0029	C063	55.792	0.1408
T0004,T0029	C064	65.505	0.0696
T0004,T0029	C065	64.983	0.0701
T0004,T0029	C066	73.617	0.0705
T0004,T0029	C067	54.571	0.0546
T0004,T0029	C068	68.015	0.1259
T0004,T0029	C069	61.587	0.0478
T0005,T0006	C000	66.698	0.1260
T0005,T0006	C001	71.332	0.0895
T0005,T0006	C002	75.958	0.1072
T0005,T0006	C003	79.907	0.0437
T0005,T0006	C004	80.883	0.0672
T0005,T0006	C005	81.850	0.0606
T0005,T0006	C006	87.519	0.1058
T0005,T0006	C007	67.347	0.0935
T0005,T0006	C008	84.293	0.0842
T0005,T0006	C009	79.441	0.0772
T0005,T0006	C010	76.787	0.0921
T0005,T0006	C011	74.005	0.0582
T0005,T0006	C012	86.401	0.1172
T0005,T0006	C013	74.638	0.1013
T0005,T0006	C014	63.720	0.0928
T0005,T0006	C015	85.086	0.0718
T0005,T0006	C016	77.659	0.0584
T0005,T0006	C017	90.938	0.0987
T0005,T0006	C018	74.628	0.0501
T0005,T0006	C019	85.216	0.0468
T0005,T0006	C020	79.985	0.0828
T0005,T0006	C021	96.361	0.0635
T0005,T0006	C022	85.062	0.0774
T0005,T0006	C023	77.468	0.0417
T0005,T0006	C024	89.553	0.0458
T0005,T0006	C025	72.283	0.1228
T0005,T0006	C026	81.322	0.0724
T0005,T0006	C027	68.744	0.1222
T0005,T0006	C028	79.316	0.0441
T0005,T0006	C029	78.076	0.0469
T0005,T0006	C030	82.847	0.0415
T0005,T0006	C031	83.833	0.0873
T0005,T0006	C032	77.933	0.0748
T0005,T0006	C033	61.380	0.0850
T0005,T0006	C034	75.547	0.1330
T0005,T0006	C035	100.195	0.0710
T0005,T0006	C036	83.237	0.0738
T0005,T0006	C037	62.165	0.1034
T0005,T0006	C038	88.180	0.0819
T0005,T0006	C039	81.265	0.1177
T0005,T0006	C040	78.955	0.0402
T0005,T0006	C041	76.682	0.0312
T0005,T0006	C042	67.710	0.0773
T0005,T0006	C043	79.499	0.1167
T0005,T0006	C044	68.652	0.0738
T0005,T0006	C045	73.200	0.0619
T0005,T0006	C046	82.764	0.0702
T0005,T0006	C047	102.108	0.0541
T0005,T0006	C048	94.649	0.0539
T0005,T0006	C049	72.359	0.0564
T0005,T0006	C050	87.244	0.0781
T0005,T0006	C051	81.763	0.1380
T0005,T0006	C052	79.000	0.0431
T0005,T0006	C053	81.537	0.0740
T0005,T0006	C054	78.445	0.0812
T0005,T0006	C055	68.149	0.0973
T0005,T0006	C056	84.284	0.0882
T0005,T0006	C057	65.821	0.0759
T0005,T0006	C058	80.911	0.0911
T0005,T0006	C059	78.478	0.0902
T0005,T0006	C060	72.765	0.0809
T0005,T0006	C061	79.809	0.1233
T0005,T0006	C062	74.781	0.0592
T0005,T0006	C063	71.294	0.0909
T0005,T0006	C064	93.865	0.0502
T0005,T0006	C065	87.177	0.0917
T0005,T0006	C066	87.604	0.0599
T0005,T0006	C067	80.433	0.0763
T0005,T0006	C068	76.816	0.0914
T0005,T0006	C069	78.571	0.0951
T0005,T0007	C000	82.801	0.0656
T0005,T0007	C001	69.390	0.1222
T0005,T0007	C002	83.099	0.0798
T0005,T0007	C003	94.884	0.0837
T0005,T0007	C004	73.956	0.0647
T0005,T0007	C005	81.225	0.0911
T0005,T0007	C006	104.658	0.0648
T0005,T0007	C007	65.363	0.0983
T0005,T0007	C008	64.606	0.0414
T0005,T0007	C009	93.068	0.0590
T0005,T0007	C010	89.638	0.0602
T0005,T0007	C011	70.898	0.1064
T0005,T0007	C012	77.098	0.0600
T0005,T0007	C013	82.161	0.1151
T0005,T0007	C014	85.014	0.1286
T0005,T0007	C015	82.811	0.0493
T0005,T0007	C016	83.330	0.0762
T0005,T0007	C017	75.143	0.0725
T0005,T0007	C018	73.895	0.0907
T0005,T0007	C019	85.683	0.0336
T0005,T0007	C020	97.988	0.0574
T0005,T0007	C021	85.529	0.0814
T0005,T0007	C022	82.326	0.0818
T0005,T0007	C023	71.273	0.0281
T0005,T0007	C024	82.469	0.0829
T0005,T0007	C025	88.438	0.1297
T0005,T0007	C026	82.687	0.0959
T0005,T0007	C027	77.661	0.0745
T0005,T0007	C028	85.138	0.0710
T0005,T0007	C029	82.638	0.0576
T0005,T0007	C030	75.138	0.0922
T0005,T0007	C031	86.309	0.0716
T0005,T0007	C032	82.676	0.0918
T0005,T0007	C033	71.225	0.1058
T0005,T0007	C034	75.524	0.0628
T0005,T0007	C035	83.185	0.1067
T0005,T0007	C036	79.925	0.0982
T0005,T0007	C037	79.679	0.0918
T0005,T0007	C038	75.017	0.0506
T0005,T0007	C039	72.264	0.0812
T0005,T0007	C040	90.002	0.0917
T0005,T0007	C041	90.152	0.0453
T0005,T0007	C042	65.696	0.1013
T0005,T0007	C043	81.813	0.1337
T0005,T0007	C044	97.006	0.0639
T0005,T0007	C045	76.033	0.0935
T0005,T0007	C046	83.963	0.0612
T0005,T0007	C047	78.807	0.0860
T0005,T0007	C048	90.112	0.0374
T0005,T0007	C049	98.160	0.1035
T0005,T0007	C050	75.282	0.0867
T0005,T0007	C051	86.622	0.1017
T0005,T0007	C052	91.032	0.0671
T0005,T0007	C053	78.973	0.0754
T0005,T0007	C054	93.180	0.0861
T0005,T0007	C055	81.900	0.1195
T0005,T0007	C056	96.455	0.0294
T0005,T0007	C057	92.368	0.0817
T0005,T0007	C058	84.467	0.0729
T0005,T0007	C059	77.444	0.0891
T0005,T0007	C060	86.968	0.0625
T0005,T0007	C061	74.449	0.0351
T0005,T0007	C062	85.813	0.0819
T0005,T0007	C063	88.058	0.0984
T0005,T0007	C064	100.081	0.0679
T0005,T0007	C065	82.040	0.0560
T0005,T0007	C066	90.056	0.0731
T0005,T0007	C067	74.545	0.0754
T0005,T0007	C068	76.030	0.0657
T0005,T0007	C069	71.475	0.1417
T0005,T0008	C000	85.179	0.0603
T0005,T0008	C001	76.292	0.0903
T0005,T0008	C002	79.148	0.1027
T0005,T0008	C003	79.780	0.0709
T0005,T0008	C004	68.642	0.1026
T0005,T0008	C005	88.921	0.0530
T0005,T0008	C006	94.042	0.0654
T0005,T0008	C007	70.801	0.0472
T0005,T0008	C008	71.598	0.0916
T0005,T0008	C009	85.726	0.0624
T0005,T0008	C010	74.436	0.1214
T0005,T0008	C011	68.081	0.1261
T0005,T0008	C012	88.511	0.0523
T0005,T0008	C013	61.246	0.1087
T0005,T0008	C014	81.025	0.0726
T0005,T0008	C015	98.322	0.0890
T0005,T0008	C016	71.733	0.0624
T0005,T0008	C017	96.225	0.0895
T0005,T0008	C018	79.897	0.0922
T0005,T0008	C019	84.023	0.0395
T0005,T0008	C020	92.243	0.1307
T0005,T0008	C021	102.354	0.0710
T0005,T0008	C022	73.600	0.1085
T0005,T0008	C023	71.342	0.0448
T0005,T0008	C024	95.061	0.0749
T0005,T0008	C025	101.218	0.0559
T0005,T0008	C026	87.142	0.0818
T0005,T0008	C027	85.768	0.0360
T0005,T0008	C028	88.219	0.1325
T0005,T0008	C029	88.050	0.0323
T0005,T0008	C030	73.303	0.0824
T0005,T0008	C031	75.207	0.1308
T0005,T0008	C032	92.675	0.0545
T0005,T0008	C033	75.768	0.0823
T0005,T0008	C034	80.505	0.0574
T0005,T0008	C035	81.922	0.0642
T0005,T0008	C036	86.354	0.0661
T0005,T0008	C037	88.168	0.0527
T0005,T0008	C038	72.802	0.1259
T0005,T0008	C039	73.395	0.0902
T0005,T0008	C040	85.177	0.0762
T0005,T0008	C041	81.371	0.0530
T0005,T0008	C042	83.561	0.1099
T0005,T0008	C043	73.837	0.0889
T0005,T0008	C044	89.678	0.0491
T0005,T0008	C045	69.879	0.1112
T0005,T0008	C046	73.105	0.0774
T0005,T0008	C047	83.857	0.0876
T0005,T0008	C048	76.885	0.0752
T0005,T0008	C049	94.124	0.1218
T0005,T0008	C050	81.739	0.0908
T0005,T0008	C051	74.209	0.0826
T0005,T0008	C052	86.333	0.0566
T0005,T0008	C053	71.571	0.0681
T0005,T0008	C054	79.275	0.0743
T0005,T0008	C055	80.826	0.1376
T0005,T0008	C056	91.465	0.0956
T0005,T0008	C057	79.348	0.0665
T0005,T0008	C058	79.867	0.0833
T0005,T0008	C059	79.173	0.0791
T0005,T0008	C060	66.223	0.1131
T0005,T0008	C061	74.366	0.0923
T0005,T0008	C062	87.733	0.1012
T0005,T0008	C063	78.898	0.0714
T0005,T0008	C064	89.613	0.1080
T0005,T0008	C065	88.183	0.0878
T0005,T0008	C066	85.685	0.1081
T0005,T0008	C067	78.412	0.0676
T0005,T0008	C068	78.483	0.1436
T0005,T0008	C069	88.263	0.0700
T0005,T0009	C000	86.798	0.0672
T0005,T0009	C001	80.460	0.1175
T0005,T0009	C002	92.950	0.0712
T0005,T0009	C003	84.370	0.0743
T0005,T0009	C004	79.009	0.0950
T0005,T0009	C005	84.015	0.1138
T0005,T0009	C006	85.409	0.0234
T0005,T0009	C007	79.707	0.1091
T0005,T0009	C008	88.258	0.0694
T0005,T0009	C009	90.953	0.0463
T0005,T0009	C010	81.737	0.0672
T0005,T0009	C011	74.745	0.1404
T0005,T0009	C012	87.846	0.0587
T0005,T0009	C013	70.738	0.1092
T0005,T0009	C014	91.281	0.0758
T0005,T0009	C015	72.639	0.1185
T0005,T0009	C016	85.247	0.0992
T0005,T0009	C017	95.532	0.1195
T0005,T0009	C018	85.535	0.1216
T0005,T0009	C019	85.455	0.0616
T0005,T0009	C020	84.492	0.1341
T0005,T0009	C021	85.642	0.0479
T0005,T0009	C022	79.050	0.1005
T0005,T0009	C023	97.170	0.0820
T0005,T0009	C024	101.833	0.0520
T0005,T0009	C025	99.922	0.0948
T0005,T0009	C026	85.992	0.1197
T0005,T0009	C027	83.674	0.0522
T0005,T0009	C028	80.102	0.0822
T0005,T0009	C029	81.176	0.0849
T0005,T0009	C030	78.035	0.0559
T0005,T0009	C031	72.135	0.1094
T0005,T0009	C032	91.567	0.1175
T0005,T0009	C033	69.603	0.0691
T0005,T0009	C034	75.753	0.0687
T0005,T0009	C035	88.586	0.1074
T0005,T0009	C036	78.641	0.1169
T0005,T0009	C037	73.768	0.1052
T0005,T0009	C038	91.727	0.0542
T0005,T0009	C039	82.862	0.0476
T0005,T0009	C040	84.880	0.0774
T0005,T0009	C041	84.278	0.0394
T0005,T0009	C042	99.371	0.0397
T0005,T0009	C043	71.392	0.1337
T0005,T0009	C044	92.246	0.0391
T0005,T0009	C045	82.951	0.0889
T0005,T0009	C046	91.538	0.0481
T0005,T0009	C047	84.360	0.1131
T0005,T0009	C048	77.083	0.0632
T0005,T0009	C049	87.805	0.0577
T0005,T0009	C050	80.166	0.0498
T0005,T0009	C051	82.693	0.0629
T0005,T0009	C052	75.699	0.0713
T0005,T0009	C053	91.656	0.0708
T0005,T0009	C054	94.560	0.1332
T0005,T0009	C055	89.033	0.0965
T0005,T0009	C056	79.227	0.1176
T0005,T0009	C057	77.211	0.0534
T0005,T0009	C058	87.075	0.0384
T0005,T0009	C059	83.160	0.0840
T0005,T0009	C060	76.742	0.1147
T0005,T0009	C061	94.991	0.1462
T0005,T0009	C062	82.537	0.0403
T0005,T0009	C063	69.643	0.0856
T0005,T0009	C064	90.287	0.0759
T0005,T0009	C065	87.082	0.0884
T0005,T0009	C066	98.721	0.0666
T0005,T0009	C067	70.880	0.0867
T0005,T0009	C068	80.377	0.0553
T0005,T0009	C069	92.386	0.0759
T0005,T0010	C000	107.650	0.0577
T0005,T0010	C001	103.371	0.1121
T0005,T0010	C002	102.470	0.0840
T0005,T0010	C003	128.632	0.0891
T0005,T0010	C004	96.337	0.0824
T0005,T0010	C005	116.438	0.0390
T0005,T0010	C006	112.729	0.0645
T0005,T0010	C007	102.837	0.0913
T0005,T0010	C008	107.095	0.0507
T0005,T0010	C009	109.086	0.0874
T0005,T0010	C010	105.080	0.0362
T0005,T0010	C011	117.005	0.0885
T0005,T0010	C012	111.987	0.0411
T0005,T0010	C013	97.196	0.0660
T0005,T0010	C014	111.425	0.0628
T0005,T0010	C015	115.032	0.0484
T0005,T0010	C016	110.760	0.0432
T0005,T0010	C017	113.443	0.0644
T0005,T0010	C018	103.995	0.0516
T0005,T0010	C019	116.630	0.0890
T0005,T0010	C020	113.761	0.0743
T0005,T0010	C021	123.127	0.0991
T0005,T0010	C022	104.937	0.0952
T0005,T0010	C023	111.613	0.0556
T0005,T0010	C024	105.606	0.0549
T0005,T0010	C025	110.810	0.0904
T0005,T0010	C026	103.197	0.1191
T0005,T0010	C027	107.244	0.0635
T0005,T0010	C028	104.786	0.0941
T0005,T0010	C029	111.150	0.0675
T0005,T0010	C030	116.206	0.0503
T0005,T0010	C031	105.397	0.0582
T0005,T0010	C032	105.014	0.0467
T0005,T0010	C033	107.415	0.0634
T0005,T0010	C034	109.915	0.0567
T0005,T0010	C035	131.335	0.0754
T0005,T0010	C036	99.114	0.1132
T0005,T0010	C037	99.676	0.0785
T0005,T0010	C038	102.580	0.0474
T0005,T0010	C039	104.869	0.1253
T0005,T0010	C040	110.904	0.0569
T0005,T0010	C041	118.739	0.0470
T0005,T0010	C042	117.369	0.0659
T0005,T0010	C043	114.281	0.0604
T0005,T0010	C044	104.619	0.0599
T0005,T0010	C045	115.238	0.1200
T0005,T0010	C046	99.552	0.1073
T0005,T0010	C047	118.729	0.0767
T0005,T0010	C048	111.483	0.0520
T0005,T0010	C049	109.713	0.0558
T0005,T0010	C050	112.072	0.0857
T0005,T0010	C051	93.422	0.0487
T0005,T0010	C052	111.756	0.0257
T0005,T0010	C053	116.776	0.0278
T0005,T0010	C054	111.583	0.1135
T0005,T0010	C055	106.262	0.0629
T0005,T0010	C056	107.335	0.0560
T0005,T0010	C057	126.381	0.0308
T0005,T0010	C058	122.676	0.0424
T0005,T0010	C059	105.785	0.0719
T0005,T0010	C060	97.896	0.0829
T0005,T0010	C061	113.130	0.0712
T0005,T0010	C062	103.151	0.0516
T0005,T0010	C063	117.798	0.0690
T0005,T0010	C064	122.603	0.0575
T0005,T0010	C065	116.342	0.0396
T0005,T0010	C066	117.725	0.0839
T0005,T0010	C067	105.388	0.0349
T0005,T0010	C068	108.574	0.1288
T0005,T0010	C069	120.859	0.0489
T0005,T0011	C000	107.137	0.0649
T0005,T0011	C001	90.595	0.0780
T0005,T0011	C002	96.865	0.1254
T0005,T0011	C003	125.465	0.0794
T0005,T0011	C004	101.832	0.0742
T0005,T0011	C005	103.555	0.0330
T0005,T0011	C006	122.380	0.0610
T0005,T0011	C007	108.337	0.0933
T0005,T0011	C008	99.939	0.0360
T0005,T0011	C009	113.854	0.0336
T0005,T0011	C010	111.681	0.1114
T0005,T0011	C011	99.739	0.0544
T0005,T0011	C012	131.396	0.0837
T0005,T0011	C013	85.529	0.0586
T0005,T0011	C014	97.185	0.0906
T0005,T0011	C015	111.518	0.0560
T0005,T0011	C016	110.903	0.0806
T0005,T0011	C017	120.360	0.0865
T0005,T0011	C018	111.697	0.0372
T0005,T0011	C019	122.032	0.0243
T0005,T0011	C020	111.667	0.0820
T0005,T0011	C021	124.327	0.0748
T0005,T0011	C022	109.893	0.1121
T0005,T0011	C023	110.753	0.0526
T0005,T0011	C024	118.724	0.0949
T0005,T0011	C025	121.274	0.0551
T0005,T0011	C026	107.598	0.0622
T0005,T0011	C027	113.727	0.0632
T0005,T0011	C028	121.128	0.0667
T0005,T0011	C029	104.676	0.0443
T0005,T0011	C030	100.413	0.0432
T0005,T0011	C031	111.890	0.0896
T0005,T0011	C032	130.022	0.0530
T0005,T0011	C033	104.398	0.0483
T0005,T0011	C034	101.235	0.0404
T0005,T0011	C035	123.201	0.0980
T0005,T0011	C036	110.644	0.0868
T0005,T0011	C037	130.642	0.1256
T0005,T0011	C038	95.570	0.0739
T0005,T0011	C039	106.742	0.1031
T0005,T0011	C040	126.713	0.0518
T0005,T0011	C041	109.794	0.0904
T0005,T0011	C042	121.782	0.0332
T0005,T0011	C043	103.519	0.1022
T0005,T0011	C044	109.101	0.0605
T0005,T0011	C045	115.686	0.0670
T0005,T0011	C046	96.600	0.0786
T0005,T0011	C047	115.409	0.0533
T0005,T0011	C048	115.138	0.0368
T0005,T0011	C049	114.241	0.0720
T0005,T0011	C050	115.981	0.0508
T0005,T0011	C051	112.354	0.0726
T0005,T0011	C052	108.484	0.0603
T0005,T0011	C053	108.514	0.0456
T0005,T0011	C054	100.258	0.0931
